Date,USD,Euro,GBP,JPY,CNY,HKD,SGD,NIKK,SPF,STI,HSI,SSE,FTSE,CRUDE,GOLD,Maxc,Minc,Avgc,PLR,Conf,Close
06-Jun-18,66.84,78.69,89.89,0.61,10.55,8.52,50.16,22625.73,2772.35,3467.81,31259.1,3115.18,7712.4,4361.17,3094.57,10698.35,10587.5,10686.78,0.0086,0,10684.65
07-Jun-18,67.42,79.55,89.65,0.61,10.54,8.59,50.55,22823.26,2770.37,3473.08,31512.63,3109.5,7704.4,4403.44,3108.12,10818,10722.6,10769.48,0.0078,0,10768.35
08-Jun-18,67.53,79.47,90.5,0.62,10.54,8.61,50.58,22694.5,2779.03,3436.37,30958.21,3067.15,7681.1,4443.93,3123,10779.45,10709.05,10784.7,-0.00007,0,10767.65
11-Jun-18,67.47,79.51,90.57,0.61,10.54,8.6,50.54,22804.04,2782,3441.69,31063.7,3052.78,7737.4,4426.21,3116.59,10850.55,10777.05,10866.98,0.00179,0,10786.95
12-Jun-18,67.48,79.26,90.24,0.61,10.57,8.6,50.48,22878.35,2786.85,3430.69,31103.06,3079.8,7703.8,4475.7,3114.92,10856.55,10789.4,10883.03,0.00517,0,10842.85
13-Jun-18,67.64,79.76,90.23,0.61,10.57,8.62,50.65,22966.38,2775.63,3392.51,30725.15,3049.8,7703.7,4483.33,3115.2,10893.25,10842.65,10960.48,0.00128,0,10856.7
14-Jun-18,67.69,78.31,90.48,0.61,10.57,8.62,50.33,22738.61,2782.49,3356.73,30440.17,3044.16,7765.8,4513.77,3134.69,10833.7,10773.55,10922.45,-0.00449,0,10808.05
15-Jun-18,68.06,79.01,89.77,0.62,10.57,8.67,50.38,22851.75,2779.66,3356.73,30309.49,3021.9,7633.9,4485.29,3121.58,10834,10755.4,10887.45,0.00089,0,10817.7
19-Jun-18,68.31,79.17,90.11,0.62,10.51,8.7,50.34,22278.48,2762.59,3301.35,29468.15,2907.82,7603.9,4429.63,3099.34,10789.45,10701.2,10859.85,-0.00996,0,10710.45
20-Jun-18,68.06,78.76,90.03,0.62,10.46,8.67,50.09,22555.43,2767.32,3315.9,29696.17,2915.73,7627.4,4474.91,3083.94,10781.8,10724.05,10900.13,0.00573,0,10772.05
21-Jun-18,67.95,78.84,89.66,0.62,10.43,8.66,50.02,22693.04,2749.76,3300,29296.05,2875.81,7556.4,4447.07,3061.76,10809.6,10725.9,10866.2,-0.00288,0,10741.1
22-Jun-18,67.87,79.12,90.04,0.62,10.42,8.65,49.97,22516.83,2754.88,3287.4,29338.7,2889.76,7682.3,4575.88,3061.17,10837,10710.45,10870.35,0.00749,0,10821.85
25-Jun-18,68.12,79.72,90.06,0.62,10.39,8.68,50.01,22338.15,2717.07,3260.84,28961.39,2859.34,7509.8,4680.54,3067.94,10831.05,10753.05,10923.23,-0.0055,0,10762.45
26-Jun-18,68.37,79.63,90.44,0.62,10.39,8.71,50.16,22342,2723.06,3280.87,28881.4,2844.51,7537.9,4715.66,3055.9,10805.25,10732.55,10937.98,0.00062,0,10769.15
27-Jun-18,68.64,79.3,90.43,0.62,10.39,8.75,50.2,22271.77,2699.63,3254.77,28356.26,2813.18,7621.7,4946.56,3063.95,10785.5,10652.4,10904.78,-0.00912,0,10671.4
28-Jun-18,68.84,79.64,90,0.62,10.34,8.77,50.33,22270.39,2716.31,3257.57,28497.32,2786.9,7615.6,5041.63,3061.32,10674.2,10557.7,10871.78,-0.00774,0,10589.1
29-Jun-18,68.46,80,90.03,0.62,10.31,8.73,50.23,22304.51,2718.37,3268.7,28955.11,2847.42,7636.9,5057.35,3043.3,10723.05,10612.35,10947.88,0.01175,0,10714.3
03-Jul-18,68.55,79.91,90.32,0.62,10.36,8.74,50.23,21785.54,2713.22,3235.9,28545.57,2786.89,7593.3,5086.24,3040.57,10713.3,10630.25,10979.18,-0.00134,0,10699.9
05-Jul-18,68.88,80.53,90.89,0.62,10.36,8.78,50.47,21546.99,2736.61,3256.71,28182.09,2733.88,7603.2,5080.79,3062.5,10786.05,10726.25,11046.13,0.00465,0,10749.75
06-Jul-18,68.81,80.83,91.11,0.62,10.38,8.77,50.69,21788.14,2759.82,3191.82,28315.62,2747.23,7617.7,5025.53,3062.09,10816.35,10735.05,11062.8,0.00213,0,10772.65
09-Jul-18,68.66,80.68,91.41,0.62,10.37,8.75,50.61,22052.18,2784.17,3228.82,28688.5,2815.11,7688,5054.93,3069.04,10860.35,10807.15,11068.03,0.00742,0,10852.9
10-Jul-18,68.75,80.75,91.04,0.62,10.29,8.76,50.66,22196.89,2793.84,3274.83,28682.25,2827.63,7692,5094.48,3055.67,10956.9,10876.65,11122.33,0.00866,0,10947.25
11-Jul-18,68.73,80.24,91.28,0.61,10.28,8.76,50.38,21932.21,2774.02,3249.08,28311.69,2777.77,7592,5005.24,3042.05,10976.65,10923,11175.33,0.0001,0,10948.3
12-Jul-18,68.52,79.98,90.76,0.61,10.24,8.73,50.26,22187.96,2798.29,3253.01,28480.83,2837.66,7651.3,4811.03,3022.32,11078.3,10999.65,11214.3,0.00682,0,11023.2
13-Jul-18,68.5,80.05,90.49,0.61,10.24,8.73,50.16,22597.35,2801.31,3260.35,28525.44,2831.18,7661.9,4833.31,3012.84,11071.35,10999.75,11229.85,-0.00039,0,11018.9
16-Jul-18,68.55,80.27,90.66,0.61,10.2,8.73,50.33,22597.35,2798.43,3232.79,28539.66,2814.04,7600.5,4757.4,3017.75,11019.5,10926.25,11210.73,-0.00747,0,10936.85
17-Jul-18,68.43,79.8,90.73,0.61,10.21,8.72,50.14,22697.36,2809.55,3239.64,28181.68,2798.13,7626.3,4632.63,2994.25,11018.5,10925.6,11202.18,0.00649,0,11008.05
18-Jul-18,68.62,79.87,89.75,0.61,10.19,8.74,50.27,22794.19,2815.62,3240.5,28117.42,2787.26,7676.3,4639.74,2972.17,11076.2,10956.3,11181.3,-0.00251,0,10980.45
19-Jul-18,69.02,80.36,89.71,0.61,10.15,8.79,50.35,22764.68,2804.49,3277.58,28010.86,2772.54,7684,4731.1,2979.22,11006.5,10935.45,11193.95,-0.00213,0,10957.1
20-Jul-18,68.74,80.56,89.82,0.62,10.13,8.76,50.45,22697.88,2801.83,3297.83,28224.48,2829.27,7678.8,4707.02,2985.36,11030.25,10946.2,11198.03,0.00483,0,11010.2
23-Jul-18,68.85,80.49,90.28,0.62,10.15,8.77,50.43,22396.99,2806.98,3293.71,28256.12,2859.54,7655.8,4729.26,2991.32,11093.4,11010.95,11248.7,0.00675,0,11084.75
24-Jul-18,68.95,80.57,90.2,0.62,10.15,8.79,50.55,22510.48,2820.4,3292.65,28662.57,2905.56,7709.1,4720.24,2988.2,11143.4,11092.5,11328.9,0.00446,0,11134.3
25-Jul-18,68.73,80.61,90.63,0.62,10.11,8.76,50.59,22614.25,2846.07,3326.83,28920.9,2903.65,7658.3,4746.15,2992.96,11157.15,11113.25,11347.5,-0.00021,0,11132
26-Jul-18,68.66,79.94,90.65,0.62,10.07,8.75,50.35,22586.87,2837.44,3328.6,28781.14,2882.23,7663.2,4778.36,2988.38,11185.85,11125.7,11373.2,0.00317,0,11167.3
27-Jul-18,68.61,79.98,90.01,0.62,10.07,8.74,50.37,22712.75,2818.82,3324.98,28804.28,2873.59,7701.3,4755.95,2977.85,11283.4,11210.25,11407.43,0.0099,0,11278.35
30-Jul-18,68.61,80.31,89.95,0.62,10.05,8.74,50.39,22544.84,2802.6,3307.15,28733.13,2869.05,7700.9,4799.17,2979.76,11328.1,11261.45,11481.2,0.00365,0,11319.55
31-Jul-18,68.46,80.04,90.1,0.61,10.02,8.72,50.28,22553.72,2816.29,3319.85,28583.01,2876.4,7748.8,4750.08,2978.24,11366,11267.75,11513.98,0.00326,0,11356.5
01-Aug-18,68.35,79.7,89.86,0.61,10.03,8.71,50.19,22746.7,2813.36,3328.95,28340.74,2824.53,7652.9,4649.91,2975.4,11390.55,11313.55,11533.38,-0.00091,0,11346.2
02-Aug-18,68.62,79.5,89.72,0.61,10.03,8.74,50.14,22512.53,2827.22,3286.32,27714.56,2768.02,7575.9,4671.37,2970.13,11328.9,11234.95,11466.88,-0.00899,0,11244.7
03-Aug-18,68.55,79.29,89.34,0.62,10.04,8.73,50.16,22525.18,2840.35,3265.73,27676.32,2740.44,7659.1,4714.86,2962.8,11368,11294.55,11511.1,0.01027,0,11360.8
06-Aug-18,68.83,79.52,89.16,0.62,10.05,8.77,50.31,22507.32,2850.4,3285.34,27819.56,2705.16,7663.8,4767.11,2965.54,11427.65,11370.6,11486.58,0.00231,0,11387.1
07-Aug-18,68.63,79.6,89.09,0.62,10.04,8.74,50.3,22662.74,2858.45,3340,28248.88,2779.37,7718.5,4766.57,2966.68,11428.95,11359.7,11451.18,0.00021,0,11389.45
08-Aug-18,68.66,79.72,88.8,0.62,10.08,8.75,50.4,22644.31,2857.7,3326.74,28359.14,2744.07,7776.7,4654.38,2962.78,11459.95,11379.3,11470.78,0.0053,0,11450
09-Aug-18,68.76,79.26,88.44,0.62,10.06,8.76,50.27,22598.39,2853.58,3326.74,28607.3,2794.38,7741.8,4601.98,2966.86,11495.2,11454.1,11528.55,0.00181,0,11470.7
10-Aug-18,68.89,78.61,88.18,0.62,10.16,8.78,50.16,22298.08,2833.28,3284.78,28366.62,2795.31,7667,4629.32,2971.39,11478.75,11419.65,11496.33,-0.0036,0,11429.5
13-Aug-18,70.02,79.89,87.97,0.63,10.16,8.92,50.9,21857.43,2821.93,3245.34,27936.57,2785.87,7642.5,4681.87,2982.22,11406.3,11340.3,11409.85,-0.00647,0,11355.75
14-Aug-18,69.96,79.36,89.4,0.63,10.08,8.91,50.77,22356.08,2839.96,3242.87,27752.93,2780.97,7611.6,4731.31,2972.7,11452.45,11370.8,11375.78,0.00696,0,11435.1
16-Aug-18,70.09,79.74,88.78,0.63,10.19,8.93,50.94,22192.04,2840.69,3211.93,27100.06,2705.19,7556.4,4572.64,2941.51,11449.85,11366.25,11444.75,-0.00439,0,11385.05
17-Aug-18,70.1,80.17,89.15,0.63,10.18,8.93,51.13,22270.38,2850.13,3209.44,27213.41,2668.97,7558.6,4612.35,2936.89,11486.45,11431.8,11421.63,0.0075,0,11470.75
20-Aug-18,69.82,80.16,89.4,0.64,10.2,8.89,51,22199,2857.05,3204.71,27598.02,2698.47,7591.3,4597.73,2946.37,11565.3,11499.65,11415.85,0.00704,0,11551.75
21-Aug-18,69.86,80.84,89.35,0.63,10.21,8.9,51.15,22219.73,2862.96,3199.89,27752.79,2733.83,7565.7,4615.91,2957.59,11581.75,11539.6,11443.2,0.00166,0,11570.9
23-Aug-18,70.1,80.9,90.21,0.63,10.28,8.93,51.02,22410.82,2856.98,3249.89,27790.46,2724.62,7563.2,4762.64,2962.2,11620.7,11546.7,11346.13,0.00102,0,11582.75
24-Aug-18,69.97,81.32,89.86,0.63,10.29,8.91,51.24,22601.77,2874.69,3213,27671.87,2729.43,7577.5,4822.2,2974.58,11604.6,11532,11310.73,-0.00222,0,11557.1
27-Aug-18,70.17,81.94,89.93,0.63,10.3,8.94,51.5,22799.64,2896.74,3225.62,28271.27,2780.9,7617.2,4819.03,2998.81,11700.95,11595.6,11314.85,0.0116,0,11691.95
28-Aug-18,70.1,81.98,90.46,0.63,10.34,8.93,51.39,22813.47,2897.52,3247.55,28351.62,2777.98,7563.2,4833.49,3012.47,11760.2,11710.5,11125.58,0.00397,0,11738.5
29-Aug-18,70.53,82.58,90.27,0.63,10.34,8.99,51.69,22848.22,2914.04,3243.92,28416.44,2769.29,7516,4883.35,3013.53,11753.2,11678.85,11038.23,-0.00398,0,11691.9
30-Aug-18,70.74,82.56,91.88,0.64,10.39,9.01,51.73,22869.5,2901.13,3225.72,28164.05,2737.74,7432.4,4964.24,3020.73,11698.8,11639.7,11061.03,-0.00129,0,11676.8
31-Aug-18,71.01,82.39,92.05,0.64,10.44,9.05,51.74,22865.15,2901.52,3213.48,27888.55,2725.25,7504.6,4970.22,3024.8,11727.65,11640.1,10988.03,0.00032,0,11680.5
04-Sep-18,71.58,82.91,91.67,0.64,10.51,9.12,52.02,22696.9,2896.72,3210.51,27973.34,2750.58,7457.9,5042.93,3022.3,11602.55,11496.85,11011.58,-0.01381,0,11520.3
05-Sep-18,71.76,83.45,92.03,0.64,10.53,9.14,52.15,22580.83,2888.6,3156.28,27243.85,2704.34,7383.3,4956.79,3035.6,11542.65,11393.85,10999.38,-0.00377,0,11476.95
06-Sep-18,71.95,83.62,92.61,0.65,10.49,9.17,52.35,22487.94,2878.05,3147.69,26974.82,2691.59,7319,4912.82,3057.73,11562.25,11436.05,10908.08,0.00521,0,11536.9
07-Sep-18,71.79,82.94,93.05,0.65,10.57,9.15,52.07,22307.06,2871.68,3134.39,26973.47,2702.3,7277.7,4858.59,3048.21,11603,11484.4,10946.48,0.00451,0,11589.1
10-Sep-18,72.46,84,92.77,0.65,10.57,9.23,52.55,22373.09,2877.13,3120.92,26613.42,2669.49,7279.3,4936.08,3063.83,11573,11427.3,10824.7,-0.01312,0,11438.1
11-Sep-18,72.64,84.31,94.38,0.65,10.52,9.25,52.81,22664.69,2887.89,3109.91,26422.55,2664.8,7273.5,4967.79,3065.74,11479.4,11274,10782.33,-0.01325,0,11287.5
12-Sep-18,72.16,83.89,94.69,0.65,10.52,9.19,52.59,22604.61,2888.92,3124.65,26345.04,2656.11,7313.4,5075.64,3058.79,11380.75,11250.2,10708.4,0.00727,0,11369.9
14-Sep-18,71.88,83.6,94.42,0.64,10.58,9.16,52.31,23094.67,2904.98,3161.42,27286.41,2681.64,7304,4947.51,3052.78,11523.25,11430.55,10779.7,0.0127,0,11515.2
18-Sep-18,72.71,84.84,95.45,0.65,10.57,9.27,53.04,23420.54,2904.31,3139.34,27084.66,2699.95,7300.2,5055.59,3080.34,11411.45,11268.95,10772.13,-0.02073,0,11278.9
19-Sep-18,72.36,84.47,95.6,0.64,10.52,9.22,52.85,23672.52,2907.95,3176.57,27407.37,2730.85,7331.1,5100.74,3080.04,11332.05,11210.9,10748,-0.00396,0,11234.35
21-Sep-18,72.24,84.88,95.54,0.64,10.6,9.25,52.95,23869.93,2929.67,3217.68,27953.58,2797.49,7490.2,5126.6,3072.47,11346.8,10866.45,10631.23,-0.00816,0,11143.1
26-Sep-18,72.6,85.23,95.82,0.64,10.53,9.29,53.16,24033.79,2905.97,3239.1,27816.87,2806.81,7511.5,5236.88,3075.82,11145.55,10993.05,10717.48,-0.00805,0,11053.8
27-Sep-18,72.57,84.48,95.59,0.64,10.56,9.29,53.05,23796.74,2914,3236.26,27715.67,2791.77,7545.4,5248.95,3055.8,11089.45,10953.35,10780.15,-0.00692,0,10977.55
28-Sep-18,72.51,84.18,94.93,0.64,10.62,9.26,53.06,24120.04,2913.98,3257.05,27788.52,2821.35,7510.2,5284.06,3048.51,11034.1,10850.3,10704.55,-0.0043,0,10930.45
05-Oct-18,73.77,85.01,95.87,0.65,10.69,9.42,53.35,23783.72,2885.57,3209.79,26572.57,2716.51,7318.5,5528.75,3151.69,10540.65,10261.9,10439.18,-0.05781,0,10316.45
09-Oct-18,74.34,85.42,96.95,0.66,10.72,9.49,53.78,23469.39,2880.34,3166.6,26172.91,2725.84,7237.6,5546.86,3132.52,10397.6,10279.35,10449.45,-0.00149,0,10301.05
10-Oct-18,74.25,85.54,97.71,0.66,10.75,9.47,53.67,23506.04,2785.68,3131.48,26193.07,2583.46,7145.7,5501.9,3133.97,10482.35,10318.25,10481.88,0.01532,0,10460.1
11-Oct-18,74.05,85.85,97.98,0.66,10.63,9.45,53.8,22590.86,2728.37,3047.39,25266.37,2606.91,7006.9,5320.98,3171.26,10335.95,10138.6,10367.43,-0.02179,0,10234.65
15-Oct-18,73.77,85.42,96.84,0.66,10.63,9.42,53.58,22271.3,2750.79,3045.97,25445.06,2568.1,7029.2,5285.01,3214.59,10526.3,10410.15,10530.88,0.02679,0,10512.5
16-Oct-18,73.47,85.03,97.03,0.65,10.62,9.38,53.43,22549.24,2809.92,3034.31,25462.26,2546.33,7059.4,5261.12,3203.09,10604.9,10525.3,10585.9,0.00685,0,10584.75
19-Oct-18,73.38,84.49,95.72,0.65,10.59,9.36,53.26,22532.08,2767.78,3062.51,25561.4,2550.47,7049.8,5087.88,3193.54,10380.1,10249.6,10472.38,-0.02693,0,10303.55
22-Oct-18,73.56,84.34,95.91,0.65,10.6,9.38,53.3,22614.82,2755.88,3078.06,26153.15,2654.88,7042.8,5101.29,3186.16,10408.55,10224,10499.35,-0.00567,0,10245.25
23-Oct-18,73.55,84.38,95.35,0.65,10.55,9.38,53.36,22010.78,2740.69,3031.39,25346.55,2594.83,6955.2,4984.51,3213.96,10222.1,10102.35,10421.6,-0.00966,0,10146.8
24-Oct-18,73.23,83.42,95.49,0.65,10.54,9.34,53.03,22091.18,2656.1,3032.08,25249.78,2603.29,6963,4916.92,3191.55,10290.65,10126.7,10399,0.00765,0,10224.75
25-Oct-18,73.23,83.3,94.33,0.65,10.58,9.34,53.03,21268.73,2705.57,3012.84,24994.46,2603.8,7004.1,4920.39,3196.89,10166.6,10079.3,10358.55,-0.00981,0,10124.9
26-Oct-18,73.46,83.79,93.86,0.66,10.54,9.37,53.23,21184.6,2658.69,2972.02,24717.63,2598.85,6939.6,4918.81,3205.35,10128.85,10004.55,10349.85,-0.00942,0,10030
29-Oct-18,73.4,83.47,94.28,0.65,10.58,9.36,53.05,21149.8,2641.25,2981.54,24812.04,2542.1,7026.3,4945.3,3193.29,10275.3,10020.35,10389.08,0.02178,0,10250.85
30-Oct-18,73.68,83.59,93.9,0.65,10.6,9.39,53.2,21457.29,2682.63,2966.45,24585.53,2568.05,7035.9,4887.7,3184.91,10285.1,10175.35,10529.2,-0.00513,0,10198.4
31-Oct-18,73.96,83.66,93.62,0.66,10.61,9.43,53.38,21920.46,2711.74,3018.8,24979.69,2602.78,7128.1,4916.81,3180.52,10396,10105.1,10513.78,0.01829,0,10386.6
01-Nov-18,73.46,83.8,94.42,0.65,10.51,9.38,53.37,21687.65,2740.37,3060.85,25416,2606.24,7114.7,4735.03,3184.65,10441.9,10341.9,10641.55,-0.00059,0,10380.45
02-Nov-18,72.44,82.49,95.58,0.64,10.55,9.27,52.69,22243.66,2723.06,3116.39,26486.35,2676.48,7094.1,4613.56,3170.74,10606.95,10457.7,10674.33,0.01649,0,10553
05-Nov-18,73.08,83.36,93.97,0.65,10.54,9.33,53.15,21898.99,2738.31,3060.62,25934.39,2665.43,7103.8,4626.93,3177.8,10558.8,10477,10599.83,-0.00275,0,10524
07-Nov-18,72.45,82.78,95.56,0.64,10.44,9.25,52.81,22085.8,2813.89,3065.36,26147.69,2641.34,7117.3,4563.35,3161.39,10616.45,10582.3,10643.43,0.00704,0,10598.4
09-Nov-18,72.48,82.16,94.54,0.64,10.46,9.25,52.55,22250.25,2781.01,3077.97,25601.92,2598.87,7105.3,4357.45,3117.05,10619.55,10544.85,10551.85,-0.00125,0,10585.2
12-Nov-18,72.86,81.73,94.05,0.64,10.44,9.3,52.63,22269.88,2726.22,3068.15,25633.18,2630.52,7053.1,4440.53,3111.11,10645.5,10464.05,10515.6,-0.00978,0,10482.2
13-Nov-18,72.62,81.99,93.62,0.64,10.4,9.27,52.65,21810.52,2722.18,3053.6,25792.87,2654.88,7053.8,4223.71,3084.5,10596.25,10440.55,10596.38,0.00952,0,10582.5
14-Nov-18,72.31,81.78,94.18,0.64,10.36,9.23,52.43,21846.48,2701.58,3043.19,25654.43,2632.24,7033.8,4065,3068.76,10651.6,10532.7,10685.65,-0.00059,0,10576.3
15-Nov-18,71.91,81.47,93.98,0.63,10.37,9.19,52.31,21803.62,2730.2,3054.53,26103.34,2668.17,7038,4069.95,3085.61,10646.5,10557.5,10686.63,0.00381,0,10616.7
16-Nov-18,71.98,82.2,91.88,0.64,10.32,9.19,52.45,21680.34,2736.27,3083.6,26183.53,2679.11,7013.9,4118.27,3098.86,10695.15,10631.15,10765.75,0.00615,0,10682.2
19-Nov-18,71.61,82.02,92.42,0.64,10.28,9.14,52.21,21821.16,2690.73,3065.07,26372,2703.51,7000.9,4059.55,3090.85,10774.7,10688.8,10802.1,0.00757,0,10763.4
20-Nov-18,71.43,81.22,92.03,0.63,10.29,9.12,51.96,21583.12,2641.89,3026.99,25840.34,2645.85,6947.9,3990.96,3088.83,10740.85,10640.85,10813,-0.01001,0,10656.2
21-Nov-18,71.3,81.18,91.35,0.63,10.2,9.1,51.95,21507.54,2649.93,3038.65,25971.47,2651.5,7050.2,3904.16,3081.53,10671.3,10562.35,10762.45,-0.00528,0,10600.05
26-Nov-18,70.82,80.22,90.54,0.62,10.18,9.05,51.49,21812,2673.45,3093.38,26376.18,2575.81,7036,3650.83,3061.62,10637.8,10489.75,10726.7,0.00269,0,10628.6
27-Nov-18,70.78,79.91,90.89,0.62,10.16,9.04,51.38,21952.4,2682.17,3090.4,26331.96,2574.68,7016.9,3658.8,3055.87,10695.15,10596.35,10689.33,0.00535,0,10685.6
28-Nov-18,70.64,80.29,90.25,0.62,10.05,9.03,51.46,22177.02,2743.79,3094.48,26682.56,2601.74,7004.5,3650.91,3038.39,10757.8,10699.85,10723.68,0.00404,0,10728.85
29-Nov-18,69.78,79.5,90.6,0.62,10.01,8.92,50.92,22262.6,2737.8,3109.44,26451.03,2567.44,7039,3562.52,3033.84,10883.05,10782.35,10808.28,0.01203,0,10858.7
30-Nov-18,69.65,78.82,89.28,0.61,10.23,8.9,50.76,22351.06,2760.17,3117.61,26506.75,2588.19,6980.2,3555.67,3025.03,10922.45,10835.1,10864.35,0.00166,0,10876.75
03-Dec-18,70.44,79.98,88.86,0.62,10.32,9.01,51.52,22574.76,2790.37,3190.62,27182.04,2654.8,7062.4,3741.88,3072.12,10941.2,10845.35,10884.45,0.00064,0,10883.75
04-Dec-18,70.53,80.02,89.63,0.63,10.29,9.04,51.66,22036.05,2700.06,3167.79,27260.44,2665.96,7022.8,3789.31,3102.15,10890.95,10833.35,10878.48,-0.00131,0,10869.5
06-Dec-18,70.85,80.6,89.85,0.63,10.31,9.07,51.74,21501.62,2695.95,3115.52,26156.38,2605.18,6704.1,3652.98,3119.64,10722.65,10588.25,10741.8,-0.025,0,10601.15
07-Dec-18,70.86,80.62,90.58,0.63,10.49,9.07,51.72,21678.68,2633.08,3111.12,26063.76,2605.89,6778.1,3725.72,3132.24,10704.55,10599.35,10706.7,0.00869,0,10693.7
10-Dec-18,72.52,82.36,90.2,0.64,10.48,9.28,52.76,21219.5,2637.72,3072.44,25752.38,2584.58,6721.5,3747.35,3185.36,10558.85,10474.95,10608,-0.01938,0,10488.45
11-Dec-18,72.29,81.81,91.09,0.64,10.44,9.25,52.63,21148.02,2636.78,3059.28,25771.67,2594.09,6806.9,3729.76,3188.43,10567.15,10333.85,10584.9,0.00577,0,10549.15
12-Dec-18,71.84,81.67,90.28,0.63,10.39,9.19,52.35,21602.75,2651.07,3099.99,26186.71,2602.15,6880.2,3772.49,3178.32,10752.2,10560.8,10689.63,0.01771,0,10737.6
13-Dec-18,71.53,81.28,90.73,0.63,10.41,9.16,52.16,21816.19,2650.54,3111.08,26524.35,2634.05,6877.5,3678.82,3159.78,10838.6,10749.5,10809.95,0.00501,0,10791.55
14-Dec-18,71.92,81.34,90.54,0.63,10.38,9.2,52.23,21374.83,2599.95,3077.09,26094.79,2593.74,6845.2,3749.45,3156.34,10815.75,10752.1,10805.73,0.00129,0,10805.45
17-Dec-18,71.61,81.26,90.5,0.63,10.24,9.17,52.16,21506.88,2545.94,3114.25,26087.98,2597.97,6773.2,3656.26,3149.3,10900.35,10844.85,10847.5,0.00764,0,10888.35
18-Dec-18,70.62,80.24,90.42,0.63,10.2,9.03,51.54,21115.45,2546.16,3045.54,25814.25,2576.65,6701.6,3453.05,3133.6,10915.4,10819.1,10813.55,0.00187,0,10908.7
19-Dec-18,70.28,79.96,89.3,0.63,10.16,8.98,51.21,20987.92,2506.96,3058.65,25865.39,2549.56,6765.9,3339.02,3117.75,10985.15,10928,10912.48,0.00536,0,10967.3
20-Dec-18,69.98,80.1,88.62,0.63,10.16,8.94,51.05,20392.58,2467.42,3050.62,25623.53,2536.27,6711.9,3280.12,3113.95,10962.55,10880.05,10904.1,-0.00142,0,10951.7
21-Dec-18,70.14,79.77,88.58,0.63,10.16,8.95,51.05,20166.19,2416.62,3046.04,25753.42,2516.25,6721.2,3235.87,3126.46,10963.65,10738.65,10834.65,-0.01822,0,10754
27-Dec-18,70.36,80.43,88.53,0.63,10.17,8.99,51.33,20077.62,2488.83,3044.74,25478.88,2483.09,6584.7,3208.16,3166.44,10834.2,10764.45,10857.13,0.00464,0,10779.8
28-Dec-18,69.93,80.02,88.96,0.63,10.11,8.93,51.18,20014.77,2485.74,3053.43,25504.2,2493.9,6734,3185.08,3165.97,10893.6,10817.15,10880.98,0.0074,0,10859.9
04-Jan-19,69.55,79.25,88.56,0.64,10.19,8.88,51.17,19561.96,2531.94,3059.23,25626.03,2514.87,6837.4,3364.21,3166.13,10741.05,10628.65,10669.43,0.00515,0,10727.35
07-Jan-19,69.8,80.1,88.52,0.64,10.23,8.91,51.46,20038.97,2549.69,3102.8,25835.7,2533.09,6810.9,3428.06,3163.03,10835.95,10750.15,10794.1,0.00414,0,10771.8
08-Jan-19,70.14,80.25,89.21,0.64,10.35,8.95,51.64,20204.04,2574.41,3122.94,25875.45,2526.46,6861.6,3457.49,3165.83,10818.45,10733.25,10858.35,0.00281,0,10802.15
09-Jan-19,70.56,81.44,89.22,0.65,10.37,9,52.14,20427.06,2584.96,3158.07,26462.32,2544.34,6906.6,3611.35,3183.93,10870.4,10749.4,10830.15,0.00489,0,10855.15
10-Jan-19,70.42,80.98,90.24,0.65,10.41,8.98,52.07,20163.8,2596.64,3183.51,26521.43,2535.1,6942.9,3667.74,3202.96,10859.35,10801.8,10846.73,-0.0031,0,10821.6
11-Jan-19,70.4,80.74,89.78,0.65,10.46,8.98,52.02,20359.7,2596.26,3198.65,26667.27,2553.83,6918.2,3690.99,3200.11,10850.15,10739.4,10766.05,-0.00247,0,10794.95
15-Jan-19,71.1,81.15,91.03,0.65,10.51,9.07,52.41,20555.29,2610.3,3212.3,26830.29,2570.34,6895,3657.85,3219.83,10896.95,10777.55,10768.73,0.0138,0,10886.8
16-Jan-19,70.98,80.91,91.44,0.65,10.48,9.05,52.38,20442.75,2616.1,3229.11,26902.1,2570.42,6862.7,3696.69,3225.62,10928.15,10876.9,10799.88,0.00032,0,10890.3
17-Jan-19,71.05,80.96,91.44,0.65,10.5,9.06,52.42,20402.27,2635.96,3214.44,26755.63,2559.64,6834.9,3678.55,3231.13,10930.65,10844.65,10798.68,0.00137,0,10905.2
18-Jan-19,71.21,80.92,92.27,0.65,10.47,9.08,52.41,20666.07,2670.71,3224.34,27090.81,2596.01,6968.3,3779.12,3218.49,10928.2,10852.2,10830.53,0.00016,0,10906.95
22-Jan-19,71.26,80.94,91.78,0.65,10.48,9.08,52.41,20622.91,2632.9,3192.71,27005.45,2579.7,6901.4,3791.86,3213.14,10949.8,10864.15,10875.63,-0.00357,0,10922.75
23-Jan-19,71.19,81.02,92.33,0.65,10.46,9.07,52.39,20593.72,2638.7,3171.11,27008.2,2581,6842.9,3786.04,3215.69,10944.8,10811.95,10850.35,-0.00839,0,10831.5
24-Jan-19,71,80.27,93.04,0.65,10.51,9.05,52.17,20574.63,2642.33,3190.73,27120.98,2591.69,6819,3756.94,3206.43,10866.6,10798.65,10869.18,0.00169,0,10849.8
25-Jan-19,70.9,80.88,92.77,0.65,10.54,9.04,52.37,20773.56,2664.76,3202.25,27569.19,2601.72,6809.2,3808.16,3220.6,10931.7,10756.45,10811.08,-0.0064,0,10780.55
